高清频道,#genre#
海南三沙卫视,http://183.251.61.207/PLTV/88888888/224/3221227172/index.m3u8
SiTV七彩戏剧,http://183.251.61.207/PLTV/88888888/224/3221227212/index.m3u8
SiTV东方财经,http://183.251.61.207/PLTV/88888888/224/3221227087/index.m3u8
SiTV法治天地,http://183.251.61.207/PLTV/88888888/224/3221227176/index.m3u8
SiTV金色学堂,http://183.251.61.207/PLTV/88888888/224/3221227208/index.m3u8
上海哈哈炫动,http://183.251.61.207/PLTV/88888888/224/3221225872/index.m3u8
上海哈哈炫动,http://183.251.61.207/PLTV/88888888/224/3221227177/index.m3u8
上海第一财经,http://183.251.61.207/PLTV/88888888/224/3221226987/index.m3u8
北京卡酷少儿,http://183.251.61.207/PLTV/88888888/224/3221225871/index.m3u8
北京卡酷少儿,http://183.251.61.207/PLTV/88888888/224/3221226963/index.m3u8
广东嘉佳卡通,http://183.251.61.207/PLTV/88888888/224/3221227230/index.m3u8
江苏优漫卡通,http://183.251.61.207/PLTV/88888888/224/3221225874/index.m3u8
湖南茶频道,http://183.251.61.207/PLTV/88888888/224/3221226859/index.m3u8
湖南金鹰卡通,http://183.251.61.207/PLTV/88888888/224/3221226959/index.m3u8
百视通健身,http://183.251.61.207/PLTV/88888888/224/3221227044/index.m3u8
百视通动漫,http://183.251.61.207/PLTV/88888888/224/3221227053/index.m3u8
百视通少儿,http://183.251.61.207/PLTV/88888888/224/3221227041/index.m3u8
百视通戏剧,http://183.251.61.207/PLTV/88888888/224/3221227049/index.m3u8
百视通港剧,http://183.251.61.207/PLTV/88888888/224/3221226991/index.m3u8
百视通电影,http://183.251.61.207/PLTV/88888888/224/3221227032/index.m3u8
百视通纪录,http://183.251.61.207/PLTV/88888888/224/3221227048/index.m3u8
百视通超级体育,http://183.251.61.207/PLTV/88888888/224/3221227052/index.m3u8
福州1,http://183.251.61.207/PLTV/88888888/224/3221227157/index.m3u8
三明1,http://183.251.61.207/PLTV/88888888/224/3221227173/index.m3u8
仙游1,http://183.251.61.207/PLTV/88888888/224/3221227161/index.m3u8
宁德1,http://183.251.61.207/PLTV/88888888/224/3221227196/index.m3u8
平潭综合,http://183.251.61.207/PLTV/88888888/224/3221227218/index.m3u8
泉州1,http://183.251.61.207/PLTV/88888888/224/3221227165/index.m3u8
漳州1,http://183.251.61.207/PLTV/88888888/224/3221227169/index.m3u8
龙岩综合,http://183.251.61.207/PLTV/88888888/224/3221227200/index.m3u8

CCTV1,http://cctvalih5ca.v.myalicdn.com/live/cctv1_2/index.m3u8
CCTV2,http://39.134.39.39/PLTV/88888888/224/3221226220/index.m3u8
CCTV3,http://39.134.39.39/PLTV/88888888/224/3221226251/index.m3u8
CCTV4,http://dbiptv.sn.chinamobile.com ... 1226223/index.m3u8
CCTV5,http://39.134.39.39/PLTV/88888888/224/3221226224/index.m3u8
CCTV5+,http://39.134.66.66/PLTV/88888888/224/3221225590/index.m3u8
CCTV6,http://39.134.39.39/PLTV/88888888/224/3221226226/index.m3u8
CCTV7,http://39.134.39.39/PLTV/88888888/224/3221226255/index.m3u8
CCTV8,http://39.134.39.39/PLTV/88888888/224/3221226257/index.m3u8
CCTV9,http://39.134.39.39/PLTV/88888888/224/3221226259/index.m3u8
CCTV10,http://39.134.39.39/PLTV/88888888/224/3221226228/index.m3u8
CCTV11,http://39.134.39.39/PLTV/88888888/224/3221226261/index.m3u8
CCTV12,http://39.134.39.39/PLTV/88888888/224/3221226230/index.m3u8
CCTV-13,http://39.134.115.163:8080/PLTV/ ... 1225638/index.m3u8#[/url]
CCTV14,http://39.134.39.39/PLTV/88888888/224/3221226232/index.m3u8
CCTV15,http://39.134.39.39/PLTV/88888888/224/3221226234/index.m3u8
CCTV17,http://39.134.66.66/PLTV/88888888/224/3221225708/index.m3u8
CHC 家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226462/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226465/index.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226463/index.m3u8
北京纪实,http://39.134.115.163:8080/PLTV/88888888/224/3221225676/index.m3u8
上海纪实,http://39.134.66.66/PLTV/88888888/224/3221225673/index.m3u8
茶频道,http://112.17.40.156/PLTV/88888888/224/3221226859/index.m3u8&hms_devid=1452,1454&online=1577935174
中国教育1,http://39.134.39.39/PLTV/88888888/224/3221226282/index.m3u8
东南卫视,http://39.134.39.39/PLTV/88888888/224/3221226309/index.m3u8
东方卫视,http://39.134.39.39/PLTV/88888888/224/3221226299/index.m3u8
北京卫视,http://39.134.39.39/PLTV/88888888/224/3221226270/index.m3u8
四川卫视,http://39.134.39.39/PLTV/88888888/224/3221226307/index.m3u8
天津卫视,http://39.134.39.39/PLTV/88888888/224/3221226303/index.m3u8
安徽卫视,http://39.134.39.39/PLTV/88888888/224/3221226311/index.m3u8
山东卫视,http://39.134.39.39/PLTV/88888888/224/3221226297/index.m3u8
广东卫视,http://39.134.39.39/PLTV/88888888/224/3221226293/index.m3u8
江苏卫视,http://39.134.39.39/PLTV/88888888/224/3221226264/index.m3u8
江西卫视,http://39.134.39.39/PLTV/88888888/224/3221226305/index.m3u8
浙江卫视,http://39.134.39.39/PLTV/88888888/224/3221226266/index.m3u8
海南卫视,http://39.134.39.39/PLTV/88888888/224/3221226301/index.m3u8
深圳卫视,http://39.134.39.39/PLTV/88888888/224/3221226199/index.m3u8
湖北卫视,http://39.134.39.39/PLTV/88888888/224/3221226295/index.m3u8
湖南卫视,http://39.134.39.39/PLTV/88888888/224/3221226268/index.m3u8
甘肃卫视,http://39.134.39.39/PLTV/88888888/224/3221226240/index.m3u8
贵州卫视,http://39.134.39.39/PLTV/88888888/224/3221226276/index.m3u8
辽宁卫视,http://39.134.39.39/PLTV/88888888/224/3221226278/index.m3u8
重庆卫视,http://39.134.39.39/PLTV/88888888/224/3221226280/index.m3u8
黑龙江卫视,http://39.134.39.39/PLTV/88888888/224/3221226272/index.m3u8
新疆卫视,http://livehyw5.chinamcache.com/hyw/zb01.m3u8
求索动物,http://39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8
求索生活,http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8
求索科学,http://39.134.66.66/PLTV/88888888/224/3221225728/index.m3u8
求索纪录,http://39.134.66.66/PLTV/88888888/224/3221225713/index.m3u8

福建移动高清,#genre#
CCTV16, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227162/index.m3u8?servicetype=1
纯享4K, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226825/index.m3u8?servicetype=1
芒果TV, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226887/index.m3u8?servicetype=1
凤凰中文, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227222/index.m3u8?servicetype=1
凤凰资讯, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227226/index.m3u8?servicetype=1
CCTV1, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225829/index.m3u8?servicetype=1
CCTV1, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226908/index.m3u8?servicetype=1
CCTV1, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227243/index.m3u8?servicetype=1
CCTV2, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226795/index.m3u8?servicetype=1
CCTV2, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225800/index.m3u8?servicetype=1
CCTV2, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225923/index.m3u8?servicetype=1
CCTV3, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227055/index.m3u8?servicetype=1
CCTV3, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227256/index.m3u8?servicetype=1
CCTV4, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225802/index.m3u8?servicetype=1
CCTV4, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227225/index.m3u8?servicetype=1
CCTV5, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227229/index.m3u8?servicetype=1
CCTV5, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227170/index.m3u8?servicetype=1
CCTV5+, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225821/index.m3u8?servicetype=1
CCTV5+, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225939/index.m3u8?servicetype=1
CCTV5+, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226919/index.m3u8?servicetype=1
CCTV6, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227260/index.m3u8?servicetype=1
CCTV6, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227137/index.m3u8?servicetype=1
CCTV7, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225805/index.m3u8?servicetype=1
CCTV7, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225927/index.m3u8?servicetype=1
CCTV7, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226972/index.m3u8?servicetype=1
CCTV8, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227174/index.m3u8?servicetype=1
CCTV8, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227266/index.m3u8?servicetype=1
CCTV9, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225820/index.m3u8?servicetype=1
CCTV9, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225929/index.m3u8?servicetype=1
CCTV9, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226923/index.m3u8?servicetype=1
CCTV10, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225814/index.m3u8?servicetype=1
CCTV10, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226976/index.m3u8?servicetype=1
CCTV10, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225931/index.m3u8?servicetype=1
CCTV11, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225815/index.m3u8?servicetype=1
CCTV11, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226927/index.m3u8?servicetype=1
CCTV11, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227233/index.m3u8?servicetype=1
CCTV12, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225816/index.m3u8?servicetype=1
CCTV12, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225932/index.m3u8?servicetype=1
CCTV12, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226931/index.m3u8?servicetype=1
CCTV13, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225817/index.m3u8?servicetype=1
CCTV13, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226985/index.m3u8?servicetype=1
CCTV13, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227237/index.m3u8?servicetype=1
CCTV14, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225819/index.m3u8?servicetype=1
CCTV14, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227086/index.m3u8?servicetype=1
CCTV14, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225933/index.m3u8?servicetype=1
CCTV15, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225818/index.m3u8?servicetype=1
CCTV15, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226989/index.m3u8?servicetype=1
CCTV15, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227270/index.m3u8?servicetype=1
CCTV16, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227148/index.m3u8?servicetype=1
CCTV16, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227125/index.m3u8?servicetype=1
CCTV17, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226990/index.m3u8?servicetype=1
CCTV17, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226986/index.m3u8?servicetype=1
中国教育1, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227067/index.m3u8?servicetype=1
东南卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227156/index.m3u8?servicetype=1
东方卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225828/index.m3u8?servicetype=1
东方卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226560/index.m3u8?servicetype=1
东方卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227059/index.m3u8?servicetype=1
云南卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227181/index.m3u8?servicetype=1
北京卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225826/index.m3u8?servicetype=1
北京卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227246/index.m3u8?servicetype=1
吉林卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227099/index.m3u8?servicetype=1
四川卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227182/index.m3u8?servicetype=1
天津卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225830/index.m3u8?servicetype=1
天津卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227205/index.m3u8?servicetype=1
安徽卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225844/index.m3u8?servicetype=1
安徽卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227178/index.m3u8?servicetype=1
山东卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225843/index.m3u8?servicetype=1
山东卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227236/index.m3u8?servicetype=1
广东卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225824/index.m3u8?servicetype=1
广东卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227164/index.m3u8?servicetype=1
广西卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227250/index.m3u8?servicetype=1
江苏卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225847/index.m3u8?servicetype=1
江苏卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227160/index.m3u8?servicetype=1
江西卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225834/index.m3u8?servicetype=1
江西卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227209/index.m3u8?servicetype=1
河北卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227063/index.m3u8?servicetype=1
河南卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227095/index.m3u8?servicetype=1
浙江卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225825/index.m3u8?servicetype=1
浙江卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227193/index.m3u8?servicetype=1
海南卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227216/index.m3u8?servicetype=1
海峡卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227198/index.m3u8?servicetype=1
深圳卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225848/index.m3u8?servicetype=1
深圳卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227242/index.m3u8?servicetype=1
湖北卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225840/index.m3u8?servicetype=1
湖北卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227111/index.m3u8?servicetype=1
湖南卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225827/index.m3u8?servicetype=1
湖南卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227232/index.m3u8?servicetype=1
甘肃卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227262/index.m3u8?servicetype=1
贵州卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227201/index.m3u8?servicetype=1
辽宁卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225832/index.m3u8?servicetype=1
辽宁卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227141/index.m3u8?servicetype=1
重庆卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225831/index.m3u8?servicetype=1
重庆卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227240/index.m3u8?servicetype=1
黑龙江卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225862/index.m3u8?servicetype=1
黑龙江卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227197/index.m3u8?servicetype=1
厦门卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226781/index.m3u8?servicetype=1
厦门1, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227185/index.m3u8?servicetype=1
厦门1, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226814/index.m3u8?servicetype=1
厦门2, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226777/index.m3u8?servicetype=1
厦门3, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226760/index.m3u8?servicetype=1
福建乡村振兴公共, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227153/index.m3u8?servicetype=1
福建少儿, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227194/index.m3u8?servicetype=1
福建教育, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227202/index.m3u8?servicetype=1
福建文体, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227188/index.m3u8?servicetype=1
福建新闻, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227180/index.m3u8?servicetype=1
福建旅游, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227190/index.m3u8?servicetype=1
福建电视剧, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227079/index.m3u8?servicetype=1
福建经济, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227184/index.m3u8?servicetype=1
福建综合, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227149/index.m3u8?servicetype=1
南平1, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227066/index.m3u8?servicetype=1
南平2, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226956/index.m3u8?servicetype=1
宁德1, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227196/index.m3u8?servicetype=1
龙岩综合, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227200/index.m3u8?servicetype=1
黑莓动画, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225878/index.m3u8?servicetype=1
黑莓电影, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225891/index.m3u8?servicetype=1
哒啵赛事, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227252/index.m3u8?servicetype=1
哒啵赛事, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225894/index.m3u8?servicetype=1
NewTV中国功夫, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225896/index.m3u8?servicetype=1
NewTV军事评论, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225890/index.m3u8?servicetype=1
NewTV军旅剧场, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225887/index.m3u8?servicetype=1
NewTV动作电影, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225879/index.m3u8?servicetype=1
NewTV古装剧场, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225880/index.m3u8?servicetype=1
NewTV家庭剧场, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225882/index.m3u8?servicetype=1
NewTV怡伴健康, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225883/index.m3u8?servicetype=1
NewTV惊悚悬疑, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225885/index.m3u8?servicetype=1
NewTV海外剧场, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225881/index.m3u8?servicetype=1
NewTV潮妈辣婆, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226107/index.m3u8?servicetype=1
NewTV炫舞未来, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226699/index.m3u8?servicetype=1
NewTV爱情喜剧, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225877/index.m3u8?servicetype=1
NewTV精品体育, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225886/index.m3u8?servicetype=1
NewTV精品大剧, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225889/index.m3u8?servicetype=1
NewTV精品纪录, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225888/index.m3u8?servicetype=1
NewTV金牌综艺, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225884/index.m3u8?servicetype=1
上海纪实人文, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225946/index.m3u8?servicetype=1
上海纪实人文, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227213/index.m3u8?servicetype=1
北京冬奥纪实, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225944/index.m3u8?servicetype=1
湖南金鹰纪实, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226937/index.m3u8?servicetype=1
湖南快乐垂钓, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226940/index.m3u8?servicetype=1
湖南金鹰卡通, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227018/index.m3u8?servicetype=1
影视9, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225893/index.m3u8?servicetype=1
咪咕视频, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227047/index.m3u8?servicetype=1
CCTV5, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227107/index.m3u8?servicetype=1
咪咕视频1, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227158/index.m3u8?servicetype=1
咪咕视频2, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227189/index.m3u8?servicetype=1
咪咕视频3, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227228/index.m3u8?servicetype=1
信号测试, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226664/index.m3u8?servicetype=1
CCTV1, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225812/index.m3u8?servicetype=1
CGTN, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225822/index.m3u8?servicetype=1
CGTN纪录, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225813/index.m3u8?servicetype=1
CGTN俄语, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227103/index.m3u8?servicetype=1
CGTN法语, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227220/index.m3u8?servicetype=1
CGTN西语, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227238/index.m3u8?servicetype=1
CGTN阿语, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227224/index.m3u8?servicetype=1
中国天气, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227210/index.m3u8?servicetype=1
中国教育1, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225869/index.m3u8?servicetype=1
中国教育2, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227206/index.m3u8?servicetype=1
中国教育4, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227192/index.m3u8?servicetype=1
东南卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225833/index.m3u8?servicetype=1
云南卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225853/index.m3u8?servicetype=1
内蒙古卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225846/index.m3u8?servicetype=1
内蒙古卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227244/index.m3u8?servicetype=1
吉林卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225851/index.m3u8?servicetype=1
四川卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225835/index.m3u8?servicetype=1
宁夏卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225849/index.m3u8?servicetype=1
宁夏卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227254/index.m3u8?servicetype=1
山西卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225839/index.m3u8?servicetype=1
山西卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227258/index.m3u8?servicetype=1
广西卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225836/index.m3u8?servicetype=1
新疆卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225852/index.m3u8?servicetype=1
新疆卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227248/index.m3u8?servicetype=1
河北卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225837/index.m3u8?servicetype=1
河南卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225842/index.m3u8?servicetype=1
海南卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225855/index.m3u8?servicetype=1
甘肃卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225845/index.m3u8?servicetype=1
西藏卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226847/index.m3u8?servicetype=1
西藏卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227217/index.m3u8?servicetype=1
贵州卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225838/index.m3u8?servicetype=1
陕西卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225850/index.m3u8?servicetype=1
陕西卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227221/index.m3u8?servicetype=1
青海卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225841/index.m3u8?servicetype=1
青海卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227119/index.m3u8?servicetype=1
四川康巴卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225856/index.m3u8?servicetype=1
山东教育卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225873/index.m3u8?servicetype=1
广东南方卫视上星, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227214/index.m3u8?servicetype=1
新疆兵团卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227168/index.m3u8?servicetype=1
海南三沙卫视, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227172/index.m3u8?servicetype=1
SiTV七彩戏剧, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227212/index.m3u8?servicetype=1
SiTV东方财经, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227087/index.m3u8?servicetype=1
乐游, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227083/index.m3u8?servicetype=1
SiTV动漫秀场, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227071/index.m3u8?servicetype=1
SiTV欢笑剧场, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227145/index.m3u8?servicetype=1
SiTV法治天地, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227176/index.m3u8?servicetype=1
SiTV游戏风云, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227075/index.m3u8?servicetype=1
SiTV生活时尚, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227091/index.m3u8?servicetype=1
SiTV都市剧场, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227204/index.m3u8?servicetype=1
SiTV金色学堂, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227208/index.m3u8?servicetype=1
上海哈哈炫动, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225872/index.m3u8?servicetype=1
上海哈哈炫动, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227177/index.m3u8?servicetype=1
广东嘉佳卡通, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227230/index.m3u8?servicetype=1
北京卡酷少儿, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225871/index.m3u8?servicetype=1
江苏优漫卡通, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225874/index.m3u8?servicetype=1
湖南先锋乒羽, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226851/index.m3u8?servicetype=1
